"","nflId","displayName","position","tot_dist_run","avg_dist_bc","avg_dist_ball","min_speed","speed_10","speed_25","med_speed","speed_75","speed_90","max_speed","avg_speed","var_speed","min_acceleration","acc_10","acc_25","med_acceleration","acc_75","acc_90","max_acceleration","avg_acceleration","var_acceleration","plays","height","weight","bmi","tackles","assists","forcedFumbles","missed_tackles","stops","avg_DIB","tot_epa","avg_stop_epa","successes_allowed","success_rate_allowed","pos_group","avg_dist_run","tackle_rate","assit_rate","ff_rate","missed_tackle_rate","stop_rate","true_stops","true_stop_rate","true_tackles","true_tackle_rate","pos_group_num"
"428",47917,"Greg Gaines","NT",1955.58,9.92504544582973,8.874657303825,0,0.28,0.75,1.38,2.32,3.55,7.04,1.70070102014125,1.83060974570963,0,0.3,0.65,1.18,1.86,2.54,7.08,1.33318859534397,0.828203565841321,259,73,312,164.483974358974,4,10,0,2,14,6.57142857142857,-11.309873557,-0.807848111214286,0,0,"DL",7.55050193050193,0.0154440154440154,0.0386100386100386,0,0.00772200772200772,0.0540540540540541,14,0.0540540540540541,12,0.0463320463320463,2
"429",47918,"John Cominsky","DT",776.52,10.798231387559,10.447042284022,0,0.47,1.27,2.6,4.48,5.95,8.7,2.94257367387033,4.25968767391358,0,0.414,0.85,1.44,2.19,2.85,5.39,1.57874263261297,0.975430808342909,73,77,285,189.933333333333,1,3,0,1,4,6.75,-1.980405273,-0.49510131825,1,0.25,"DL",10.6372602739726,0.0136986301369863,0.0410958904109589,0,0.0136986301369863,0.0547945205479452,3,0.0410958904109589,3,0.0410958904109589,2
"430",47929,"Amani Oruwariye","CB",2728.08,15.6964903352188,15.2166614460073,0,0.47,1.35,2.65,4.1,5.67,10.3,2.88237448253901,3.84052817227448,0,0.39,0.89,1.66,2.69,3.75,8.33,1.89977815518522,1.70639100173507,228,74,203,256.266009852217,25,6,0,7,31,6.70967741935484,28.645165582,0.924037599419355,23,0.741935483870968,"DB",11.9652631578947,0.109649122807018,0.0263157894736842,0,0.0307017543859649,0.135964912280702,8,0.0350877192982456,24,0.105263157894737,1
"431",47931,"Dre Greenlaw","ILB",3281.68,8.04798063746006,7.18262451342472,0,0.34,1.23,2.67,4.66,6.33,9.51,3.05476833614706,4.86968610616174,0,0.43,1.12,2.025,3.09,4.13,14.44,2.19897205027199,2.07446499706134,242,72,225,224.96,30,18,0,4,48,6.35416666666667,-4.756322518,-0.0990900524583333,17,0.354166666666667,"LB",13.5606611570248,0.12396694214876,0.0743801652892562,0,0.0165289256198347,0.198347107438017,31,0.128099173553719,44,0.181818181818182,3
"432",47934,"Andrew Van Ginkel","OLB",1228.4,8.57461224423997,7.94866861244083,0,0.39,1.23,2.78,5.04,6.358,9.14,3.170516395559,4.95851424772957,0,0.482,1.09,1.86,2.86,3.82,7.93,2.05512780790085,1.70545732482828,94,76,242,220.776859504132,9,5,0,3,14,6.78571428571429,-5.652654377,-0.403761026928571,2,0.142857142857143,"LB",13.068085106383,0.0957446808510638,0.0531914893617021,0,0.0319148936170213,0.148936170212766,12,0.127659574468085,11,0.117021276595745,3
"433",47938,"Mack Wilson","OLB",1626.76,8.55160118970438,7.86932162107874,0,0.42,1.61,3.4,5.33,6.44,9.72,3.47437874892888,4.91094032534217,0,0.45,1.11,1.98,2.94,3.9,7.21,2.10410239931448,1.74332263532315,107,73,240,213.829166666667,8,12,0,5,20,6.15,-0.582509513,-0.02912547565,6,0.3,"LB",15.2033644859813,0.0747663551401869,0.11214953271028,0,0.0467289719626168,0.186915887850467,14,0.130841121495327,15,0.14018691588785,3
"434",47939,"Justin Hollins","OLB",2209.33,9.39251361644909,8.76738972209418,0,0.31,1.14,2.45,4.03,5.44,8.86,2.71949625261089,3.68601562234403,0,0.45,1.05,1.84,2.75,3.66,6.8,1.96794815087849,1.4830724912902,178,77,248,218.270161290323,13,8,0,2,21,6.19047619047619,-5.555509918,-0.264548091333333,4,0.19047619047619,"LB",12.4119662921348,0.0730337078651685,0.0449438202247191,0,0.0112359550561798,0.117977528089888,17,0.0955056179775281,19,0.106741573033708,3
"435",47940,"Blake Cashman","ILB",611.12,7.80395994961093,6.82706139161293,0,0.432,1.755,3.34,5.01,6.63,8.44,3.46750992626205,4.85338874493547,0,0.53,1.14,2.08,3.065,3.94,6.11,2.16535450935905,1.71276064326427,36,73,235,218.378723404255,2,1,0,0,3,6.33333333333333,-3.991499428,-1.33049980933333,0,0,"LB",16.9755555555556,0.0555555555555556,0.0277777777777778,0,0,0.0833333333333333,3,0.0833333333333333,3,0.0833333333333333,3
"436",47941,"Michael Jackson","CB",5270.06,15.6967561663999,15.0465658387179,0,0.4,1.35,2.97,4.58,5.9,10.29,3.10905182114303,4.35580685380576,0,0.45,1.06,1.92,2.88,3.866,9.86,2.06965472312704,1.73125357066073,377,73,210,244.37619047619,35,2,0,5,37,6.13513513513514,17.958288615,0.485359151756757,23,0.621621621621622,"DB",13.9789389920424,0.0928381962864721,0.00530503978779841,0,0.013262599469496,0.0981432360742706,14,0.0371352785145889,32,0.0848806366047745,1
"437",47942,"Byron Cowart","DT",1016.84,7.89623287046096,6.92244302407521,0,0.29,0.9,2.04,3.81,5.45,8.14,2.48689096888439,3.58154713815982,0,0.32,0.71,1.25,1.92,2.5,5.35,1.35823678219074,0.738413818413935,90,75,300,175.75,2,3,0,0,5,7.2,-2.281607058,-0.4563214116,1,0.2,"DL",11.2982222222222,0.0222222222222222,0.0333333333333333,0,0,0.0555555555555556,4,0.0444444444444444,5,0.0555555555555556,2
"438",47944,"Charles Omenihu","DE",1658.5,10.8001080354117,10.1619268621037,0,0.36,1.25,2.4,3.77,4.73,6.8,2.53353298195176,2.58911917738646,0,0.4,0.93,1.54,2.17,2.75,5.44,1.57535697172976,0.791735866959774,161,77,280,193.325,2,6,0,1,8,7,-3.755152468,-0.4693940585,2,0.25,"DL",10.3012422360248,0.0124223602484472,0.0372670807453416,0,0.0062111801242236,0.0496894409937888,6,0.0372670807453416,7,0.0434782608695652,2
"439",47947,"E.J. Speed","OLB",1643.65,8.87293440134932,7.82370630373278,0,0.29,1.23,2.66,4.17,5.64,9.5,2.87485749256863,4.07341018867724,0,0.388000000000001,1,1.79,2.7,3.66,8.17,1.94739290085679,1.62343473734728,126,76,230,232.295652173913,18,11,0,0,29,7.27586206896552,-11.581655589,-0.399367434103448,12,0.413793103448276,"LB",13.0448412698413,0.142857142857143,0.0873015873015873,0,0,0.23015873015873,17,0.134920634920635,29,0.23015873015873,3
"440",47956,"Cole Holcomb","ILB",4054.27,7.97827715706237,7.02147784710932,0,0.34,1.3,3,5.04,6.41,10.02,3.24396445440717,5.05521792475723,0,0.43,1.05,1.97,3.05,4.01,8.45,2.13223600992715,1.89789513596819,281,73,240,213.829166666667,38,32,0,4,70,6.32857142857143,1.831145275,0.0261592182142857,34,0.485714285714286,"LB",14.4280071174377,0.135231316725979,0.113879003558719,0,0.0142348754448399,0.249110320284698,36,0.128113879003559,66,0.234875444839858,3
"441",47964,"Jaquan Johnson","FS",2355.4,12.9664110672389,12.3561216823559,0.03,0.91,1.875,3.71,5.46,6.63,8.8,3.73626289887284,4.52927488546197,0.02,0.63,1.255,2.12,3.21,4.232,6.85,2.31201460549294,1.8664917330353,152,70,190,259,11,13,0,4,24,6.04166666666667,10.297396535,0.429058188958333,17,0.708333333333333,"DB",15.4960526315789,0.0723684210526316,0.0855263157894737,0,0.0263157894736842,0.157894736842105,7,0.0460526315789474,20,0.131578947368421,1
"442",47971,"David Long","ILB",4269.72,9.71350174567703,9.02373341033217,0,0.63,1.57,3.1,4.6,5.8,9.85,3.19832658569501,3.85123887301437,0,0.61,1.14,2,3.13,4.28,8.14,2.24447143499775,2.02146608109895,341,71,224,222.825892857143,35,26,0,9,61,6,-0.694902189,-0.0113918391639344,23,0.377049180327869,"LB",12.5211730205279,0.102639296187683,0.0762463343108504,0,0.0263929618768328,0.178885630498534,38,0.111436950146628,52,0.152492668621701,3
"443",47973,"Armon Watts","NT",2123.39,8.07712597502531,6.96020136586628,0,0.27,1.14,2.58,4.06,5.09,6.81,2.65043196813146,3.07670306288229,0,0.39,0.91,1.59,2.37,3.14,7.09,1.70668119009088,1.15537972118125,173,77,295,183.494915254237,12,10,0,2,22,6.54545454545455,-9.17886805,-0.417221275,3,0.136363636363636,"DL",12.2739306358382,0.069364161849711,0.0578034682080925,0,0.0115606936416185,0.127167630057803,19,0.109826589595376,20,0.115606936416185,2
"444",47974,"Marcus Epps","SS",4762.66,14.4394578797289,13.7110042212688,0,0.81,1.74,3.25,4.68,5.87,8.83,3.30319836088346,3.53606797356959,0,0.53,1.09,1.99,3.06,4.01,7.62,2.16026809279067,1.77970476940764,341,72,191,265.005235602094,32,13,0,8,45,6.2,26.697724746,0.593282772133333,35,0.777777777777778,"DB",13.9667448680352,0.093841642228739,0.0381231671554252,0,0.0234604105571848,0.131964809384164,10,0.0293255131964809,37,0.108504398826979,1
"445",47975,"Isaiah Buggs","DT",2606.86,9.19783536284612,8.24824370132093,0,0.22,0.89,2.08,3.53,4.5,7.97,2.27832505643341,2.6160636653239,0,0.3,0.72,1.28,1.9,2.47,5.58,1.35471151241535,0.709900772375128,257,75,295,178.728813559322,9,7,0,3,16,7.0625,-6.390723421,-0.3994202138125,4,0.25,"DL",10.1434241245136,0.0350194552529183,0.0272373540856031,0,0.0116731517509728,0.0622568093385214,12,0.0466926070038911,13,0.0505836575875486,2
"446",47984,"Rashad Fenton","CB",2473.43,15.3274920816855,15.0171650731486,0,0.52,1.51,2.79,3.96,5.12,9.81,2.84857473124494,3.05819515912558,0,0.46,1.01,1.77,2.77,3.76,8.02,1.97627673101376,1.65045241312208,210,71,188,265.494680851064,17,6,0,3,23,6.04347826086957,17.739883542,0.771299284434783,18,0.782608695652174,"DB",11.7782380952381,0.080952380952381,0.0285714285714286,0,0.0142857142857143,0.10952380952381,5,0.0238095238095238,20,0.0952380952380952,1
"447",47996,"Donovan Wilson","SS",5062.75,11.7434889891787,11.0199944847614,0,0.45,1.59,3.36,5.17,6.48,9.14,3.44966652943598,4.83116382209106,0,0.42,1.11,2.06,3.17,4.29,8.91,2.23901811445039,2.17529021129608,334,72,204,248.117647058824,41,13,1,13,55,6.27272727272727,25.230819909,0.458742180163636,31,0.563636363636364,"DB",15.1579341317365,0.122754491017964,0.0389221556886228,0.0029940119760479,0.0389221556886228,0.164670658682635,24,0.0718562874251497,46,0.137724550898204,1
"448",48008,"Darryl Johnson","OLB",461.51,8.61619828444531,7.67056205933052,0,0.335,1.27,2.61,3.95,5.665,7.76,2.79507850241546,3.75646404217202,0,0.46,0.99,1.745,2.53,3.355,6.54,1.85036835748792,1.27120693371718,38,78,253,216.735177865613,1,2,0,0,3,7,-1.679272597,-0.559757532333333,0,0,"LB",12.145,0.0263157894736842,0.0526315789473684,0,0,0.0789473684210526,3,0.0789473684210526,3,0.0789473684210526,3
"449",48013,"Quinton Bell","OLB",259.54,11.877594432421,11.1689873224228,0,0.439,1.2825,2.705,4.4575,5.381,7.07,2.87132967032967,3.37258777898669,0,0.51,1.03,1.81,2.6,3.351,5.53,1.8840989010989,1.27395226743553,27,76,253,211.177865612648,1,1,0,0,2,6,-1.857253191,-0.9286265955,0,0,"LB",9.61259259259259,0.037037037037037,0.037037037037037,0,0,0.0740740740740741,2,0.0740740740740741,2,0.0740740740740741,3
"450",48026,"Nick Scott","SS",5114.5,13.0899232249869,12.2659903936077,0,0.47,1.57,3.4,5.16,6.26,9.42,3.43322606650991,4.67309410671098,0,0.45,1.15,2.14,3.27,4.25,7.32,2.27192005374538,2.03006402343886,323,71,200,249.565,21,13,1,9,35,6.22857142857143,4.728622549,0.1351035014,20,0.571428571428571,"DB",15.8343653250774,0.065015479876161,0.0402476780185759,0.00309597523219814,0.0278637770897833,0.108359133126935,15,0.0464396284829721,30,0.0928792569659443,1
"451",48027,"Kaden Elliss","OLB",1647.2,8.88417243013196,8.08251730801829,0,0.128000000000001,1.05,2.47,4.31,6.142,9.22,2.85106963014412,4.68969538226438,0,0.21,1.06,1.99,2.99,4.03,8.01,2.10175204028477,1.96919906598012,119,75,240,219.6875,7,8,0,3,15,7.06666666666667,2.146381855,0.143092123666667,6,0.4,"LB",13.8420168067227,0.0588235294117647,0.0672268907563025,0,0.0252100840336134,0.126050420168067,9,0.0756302521008403,12,0.100840336134454,3
"452",48032,"Michael Dogbe","DE",1533.62,8.04292191822238,7.11951816447171,0,0.43,1.24,2.4,3.79,4.93400000000001,7.31,2.57612689559003,2.76012847622385,0,0.45,0.95,1.53,2.12,2.72,5.72,1.57330312009761,0.784907584706093,121,75,284,185.651408450704,6,6,0,2,12,6.91666666666667,-2.077134164,-0.173094513666667,6,0.5,"DL",12.6745454545455,0.0495867768595041,0.0495867768595041,0,0.0165289256198347,0.0991735537190083,6,0.0495867768595041,10,0.0826446280991736,2
"453",48089,"Malik Reed","OLB",2136.5,10.0613397188476,9.53099943212746,0,0.31,1.09,2.17,3.56,4.99,8.38,2.44068231253578,2.99591031983253,0,0.39,0.9,1.62,2.52,3.38,7.35,1.78090211791643,1.33310678856318,211,74,235,221.370212765957,7,10,0,2,17,6.41176470588235,-3.478378607,-0.204610506294118,4,0.235294117647059,"LB",10.1255924170616,0.033175355450237,0.0473933649289099,0,0.00947867298578199,0.0805687203791469,13,0.0616113744075829,15,0.0710900473933649,3
"454",48117,"Demetrius Flannigan-Fowles","OLB",590.39,10.2773949945115,9.35716082152457,0,0.21,1.08,2.68,4.415,5.81,7.42,2.83910533910534,3.99452701440363,0,0.278,1,1.98,3.05,4.102,6.91,2.12058682058682,2.04564229262699,46,74,209,248.909090909091,4,0,0,1,4,6.5,1.115054432,0.278763608,3,0.75,"LB",12.8345652173913,0.0869565217391304,0,0,0.0217391304347826,0.0869565217391304,1,0.0217391304347826,3,0.0652173913043478,3
"455",48123,"Kevin Givens","DT",1665.36,8.5086691231502,7.53803369367091,0,0.24,0.93,2.11,3.63,4.74,7.15,2.3307980741173,2.72252758420175,0,0.36,0.77,1.32,1.93,2.53,4.7,1.391883571637,0.698129546635075,154,73,285,180.066666666667,4,6,0,0,10,6.5,-5.520504927,-0.5520504927,2,0.2,"DL",10.814025974026,0.025974025974026,0.038961038961039,0,0,0.0649350649350649,8,0.051948051948052,10,0.0649350649350649,2
"456",48145,"Wyatt Ray","DE",117.71,10.4549370235721,9.66146254093319,0,0.507,1.4725,2.96,4.5675,5.34,6.12,3.00626315789474,3.29866093320372,0,0.63,1.16,1.71,2.3825,3.021,4.29,1.77636842105263,0.813125563116234,10,75,255,206.764705882353,1,0,0,0,1,7,0.081303383,0.081303383,1,1,"DL",11.771,0.1,0,0,0,0.1,0,0,1,0.1,2
"457",48198,"Bryan Mone","NT",1523.84,8.06715842981429,6.95893577229649,0,0.24,0.86,1.98,3.49,4.77,6.87,2.27939782381875,2.82512870709723,0,0.32,0.76,1.37,2.04,2.78,5.99,1.48426442092711,0.949795303356779,138,75,366,144.05737704918,10,6,0,2,16,6.6875,-5.419429487,-0.3387143429375,4,0.25,"DL",11.0423188405797,0.072463768115942,0.0434782608695652,0,0.0144927536231884,0.115942028985507,12,0.0869565217391304,14,0.101449275362319,2
"458",48241,"Keisean Nixon","CB",1049.24,11.9265486906664,11.4648915515727,0,0.45,1.39,2.94,4.52,5.85,8.95,3.07504117647059,4.04188184590624,0,0.47,1.15,2.03,3,4.05,7.22,2.16518235294118,1.86974736303065,89,70,200,246.05,7,2,1,0,10,5,-2.35531152,-0.235531152,4,0.4,"DB",11.7892134831461,0.0786516853932584,0.0224719101123595,0.0112359550561798,0,0.112359550561798,6,0.0674157303370786,14,0.157303370786517,1
"459",48259,"Darius Harris","ILB",2179.79,8.52463535996683,7.78344860809072,0,0.42,1.32,2.99,4.93,6.28,9.54,3.22458586457253,4.86658532416886,0,0.44,1.03,1.88,2.88,3.85,9.85,2.04480811972144,1.74108688152268,155,74,238,218.579831932773,19,11,0,2,30,6.46666666666667,-3.796853144,-0.126561771466667,13,0.433333333333333,"LB",14.0631612903226,0.12258064516129,0.0709677419354839,0,0.0129032258064516,0.193548387096774,17,0.109677419354839,28,0.180645161290323,3
"460",48268,"Azeez Al-Shaair","ILB",491.79,8.89229410274521,8.04408759806833,0,0.25,0.93,2.19,4.2,5.979,7.61,2.68239956568947,4.25266387502425,0,0.35,1.06,2.005,2.97,3.95,6.56,2.10019001085776,1.75794993671711,36,74,228,228.166666666667,4,6,0,2,10,7.9,0.058124362,0.0058124362,4,0.4,"LB",13.6608333333333,0.111111111111111,0.166666666666667,0,0.0555555555555556,0.277777777777778,6,0.166666666666667,8,0.222222222222222,3
"461",48301,"Jalen Dalton","DT",230.45,7.6303421594035,6.58141619828625,0,0.352,0.89,1.58,2.98,4.459,5.78,2.03101633393829,2.25945455195821,0,0.391,0.73,1.13,1.78,2.439,4.55,1.30740471869328,0.665515147588976,25,77,288,187.954861111111,2,2,0,0,4,7,-0.697621363,-0.17440534075,2,0.5,"DL",9.218,0.08,0.08,0,0,0.16,2,0.08,4,0.16,2
"462",48308,"Jonathan Kongbo","DE",352.51,8.97982605179785,8.35979318743703,0.01,0.26,1.04,2.16,3.3725,4.675,7.96,2.37672701949861,2.89469799093494,0.01,0.295,0.88,1.49,2.1225,2.8,4.99,1.56619777158774,0.930615219395728,32,76,265,201.615094339623,1,0,0,0,1,7,0.072357309,0.072357309,1,1,"DL",11.0159375,0.03125,0,0,0,0.03125,0,0,1,0.03125,2
"463",48447,"P.J. Locke","FS",211.66,11.0068349009258,10.9291305093902,0.12,0.77,2.555,4.52,6.21,7.2,8.38,4.30497967479675,5.02596883868991,0.13,0.961,1.5,2.475,3.6325,4.799,7.72,2.69020325203252,2.15201095656781,14,70,202,243.613861386139,3,2,1,0,6,4.16666666666667,-2.179817907,-0.3633029845,1,0.166666666666667,"DB",15.1185714285714,0.214285714285714,0.142857142857143,0.0714285714285714,0,0.428571428571429,5,0.357142857142857,10,0.714285714285714,1
"464",48454,"C.J. Moore","FS",183.23,16.8565274930461,16.6354095323815,0.12,0.538,2.46,4.38,5.84,6.954,8.28,4.08514476614699,4.78481521337098,0.05,0.688,1.32,2.45,3.81,4.864,6.88,2.65189309576837,2.4507171671174,14,71,195,255.964102564103,0,1,0,0,1,6,-1.093461041,-1.093461041,0,0,"DB",13.0878571428571,0,0.0714285714285714,0,0,0.0714285714285714,1,0.0714285714285714,1,0.0714285714285714,1
"465",48462,"Kevin Strong","DE",1007.85,8.19321825128147,7.22123254027618,0,0.37,0.96,2.055,3.59,4.725,7.31,2.33892925890279,2.65571906984407,0,0.38,0.76,1.3,1.92,2.44,5.72,1.38703561116458,0.67700435107811,96,76,285,187.466666666667,5,4,0,0,9,6.11111111111111,-2.010570948,-0.223396772,3,0.333333333333333,"DL",10.4984375,0.0520833333333333,0.0416666666666667,0,0,0.09375,6,0.0625,9,0.09375,2
"466",48473,"Jonathan Ledbetter","DE",1064.22,8.27980029058589,7.31777873212017,0,0.33,1.04,2.05,3.63,5.41,7.61,2.47492774566474,3.39242345900354,0,0.41,0.85,1.35,1.94,2.59,5.15,1.45423410404624,0.762725744266651,87,76,280,190.814285714286,1,4,0,2,5,6.2,-1.939323628,-0.3878647256,1,0.2,"DL",12.2324137931034,0.0114942528735632,0.0459770114942529,0,0.0229885057471264,0.0574712643678161,4,0.0459770114942529,3,0.0344827586206897,2
"467",48476,"Nik Needham","CB",2858.18,14.1825571764106,13.7483284417018,0,0.4,1.51,3.21,4.79,5.99,9.58,3.22170455830788,4.22050221858669,0,0.41,1.04,1.88,2.87,3.89,7.85,2.0422814161294,1.75864281491365,207,72,193,262.259067357513,15,6,0,1,21,6.76190476190476,11.116920945,0.529377187857143,15,0.714285714285714,"DB",13.8076328502415,0.072463768115942,0.0289855072463768,0,0.00483091787439614,0.101449275362319,6,0.0289855072463768,20,0.0966183574879227,1
"468",48482,"Tyrel Dodson","MLB",707.14,9.42641112355097,8.62541491688263,0,0.56,1.46,2.99,4.8575,6.155,8.97,3.19674977334542,4.21626149472784,0,0.46,0.9,1.725,2.7875,3.675,5.75,1.9215367180417,1.55559858980764,53,72,237,213.569620253165,7,4,0,1,11,5.81818181818182,0.0672236519999999,0.00611124109090909,5,0.454545454545455,"LB",13.3422641509434,0.132075471698113,0.0754716981132075,0,0.0188679245283019,0.207547169811321,6,0.113207547169811,10,0.188679245283019,3
"469",48487,"Cameron Lewis","CB",165.76,15.1780374842674,14.9754474996815,0.65,1.665,3.9,5.485,6.4,6.99,7.67,4.91842261904762,3.69790228056148,0.14,0.88,1.54,2.755,4.16,5.005,5.99,2.87949404761905,2.42496362384506,9,69,185,262.2,2,0,0,0,2,6,1.844988171,0.9224940855,1,0.5,"DB",18.4177777777778,0.222222222222222,0,0,0,0.222222222222222,1,0.111111111111111,2,0.222222222222222,1
"470",48495,"Tae Hayes","CB",308.51,14.331790573951,13.3342049999967,0,0.072,0.9,2.61,4.34,5.576,8.12,2.77228212039533,4.32010845630773,0,0.06,0.85,1.71,2.89,4.048,7.87,1.94682839173405,2.16719685631549,25,69,188,258.015957446808,2,1,0,0,3,7.66666666666667,0.835624983,0.278541661,2,0.666666666666667,"DB",12.3404,0.08,0.04,0,0,0.12,1,0.04,3,0.12,1
"471",48500,"Saivion Smith","CB",12.58,10.2003771396413,9.09464489446039,0.02,0.08,0.235,1.54,2.78,4.45,4.93,1.78859154929577,2.53148655935614,0.07,0.23,0.495,2.01,2.865,3.97,4.94,1.9812676056338,1.92118837022133,2,73,200,256.595,0,1,0,0,1,7,-0.578115677,-0.578115677,0,0,"DB",6.29,0,0.5,0,0,0.5,1,0.5,1,0.5,1
"472",48508,"Andrew Wingard","FS",70.79,14.0016814283401,14.1795879730296,0.86,2.612,3.34,5.45,6.575,7.32,7.82,5.10784172661871,3.31730545302888,0.25,1.216,1.67,2.51,3.795,5.05,6.26,2.77223021582734,1.95556527994995,4,72,209,242.181818181818,1,0,0,0,1,6,-0.677121131,-0.677121131,0,0,"DB",17.6975,0.25,0,0,0,0.25,1,0.25,1,0.25,1
"473",48516,"T.J. Edwards","ILB",4714.68,8.11578114811613,7.29662334477351,0,0.515,1.43,3.07,5.13,6.42,9.13,3.32017950161903,4.73275637045202,0,0.52,1.15,2.08,3.1175,4.18,7.85,2.23322539771927,1.92643186288465,334,73,240,213.829166666667,49,25,0,8,74,6.22972972972973,16.956438627,0.229141062527027,42,0.567567567567568,"LB",14.1158083832335,0.146706586826347,0.0748502994011976,0,0.0239520958083832,0.221556886227545,32,0.0958083832335329,66,0.197604790419162,3
"474",48520,"Anthony Rush","DT",652.14,8.2945817233951,7.27231337508505,0,0.247,0.76,1.75,3.16,4.15,6.12,2.02278062860808,2.1486553711742,0,0.33,0.67,1.11,1.62,2.2,4.37,1.20087556125722,0.544367696412502,70,77,350,154.66,3,4,0,0,7,6.85714285714286,-3.071335249,-0.438762178428571,1,0.142857142857143,"DL",9.31628571428571,0.0428571428571429,0.0571428571428571,0,0,0.1,6,0.0857142857142857,7,0.1,2
"475",48537,"Carl Granderson","DE",1282.99,8.90354644486408,8.20462567799076,0,0.22,1.03,2.17,3.88,5.51,7.66,2.56384900990099,3.70560940323401,0,0.36,0.89,1.48,2.24,2.9,5.02,1.59257838283828,0.945973998393753,110,77,261,207.39846743295,9,6,0,0,15,7.13333333333333,-0.915506792000001,-0.0610337861333334,7,0.466666666666667,"DL",11.6635454545455,0.0818181818181818,0.0545454545454545,0,0,0.136363636363636,8,0.0727272727272727,15,0.136363636363636,2
"476",48544,"Shy Tuttle","DT",2455.09,7.95436581159699,6.97149465702443,0,0.2,0.82,1.94,3.46,4.71,8.7,2.23504103386473,2.80703279312738,0,0.28,0.68,1.22,1.87,2.47,6.36,1.32132911989435,0.717130148367989,222,75,300,175.75,12,9,0,1,21,6.66666666666667,-8.841829656,-0.421039507428571,3,0.142857142857143,"DL",11.058963963964,0.0540540540540541,0.0405405405405405,0,0.0045045045045045,0.0945945945945946,18,0.0810810810810811,20,0.0900900900900901,2
"477",48555,"Luke Gifford","OLB",16.39,2.79035136620971,2.96073309871051,0.06,0.11,1.0475,2.635,4.7,5.417,5.73,2.75740740740741,3.70149126484976,0.06,0.106,1.355,2.585,3.515,4.881,7.42,2.59574074074074,3.2778249126485,2,75,245,215.204081632653,0,1,0,0,1,4,-0.212174473,-0.212174473,0,0,"LB",8.195,0,0.5,0,0,0.5,1,0.5,1,0.5,3
"478",48566,"Daniel Wise","DE",549.32,9.36181756698916,8.43143154134534,0,0.26,0.9,2.155,3.4075,4.825,7.88,2.34547661076787,2.96881348135116,0,0.36,0.7625,1.29,1.87,2.52,4.25,1.38309796999117,0.697799140066517,50,75,279,188.978494623656,0,2,0,0,2,7,-1.382766636,-0.691383318,0,0,"DL",10.9864,0,0.04,0,0,0.04,2,0.04,2,0.04,2
"479",48581,"Roderic Teamer","SS",744.75,14.1451009594701,13.2690932254419,0.01,0.71,1.63,3.05,4.74,6.212,8.4,3.25462144420131,4.01256173272734,0.01,0.53,1.05,1.87,2.95,4.23,9.02,2.13238512035011,2.03615048209023,52,72,205,246.907317073171,6,3,0,1,9,5.88888888888889,3.958474279,0.439830475444444,6,0.666666666666667,"DB",14.3221153846154,0.115384615384615,0.0576923076923077,0,0.0192307692307692,0.173076923076923,3,0.0576923076923077,8,0.153846153846154,1
"480",48588,"Jordan Kunaszyk","MLB",146.09,7.24940726841686,6.85173203144892,0.01,0.23,0.745,2.3,4.75,7.398,8.23,3.0029158110883,6.66883592499641,0,0.34,0.94,1.79,2.605,3.49,5.61,1.87831622176591,1.48529427839886,13,75,235,224.36170212766,1,1,0,0,2,6,0.101361223,0.0506806115,2,1,"LB",11.2376923076923,0.0769230769230769,0.0769230769230769,0,0,0.153846153846154,0,0,2,0.153846153846154,3
"481",48770,"Marquise Copeland","DT",1146.24,7.61596439834358,6.42607522952788,0,0.23,0.92,1.89,3.15,4.63,7.53,2.20509651741294,2.76387833960769,0,0.32,0.74,1.28,1.91,2.54,6.34,1.38177313432836,0.781881588649111,104,74,285,182.533333333333,4,7,0,0,11,6.54545454545455,-2.95082223,-0.268256566363636,1,0.0909090909090909,"DL",11.0215384615385,0.0384615384615385,0.0673076923076923,0,0,0.105769230769231,10,0.0961538461538462,11,0.105769230769231,2
"482",48780,"Troy Reeder","ILB",16.29,10.3091553717697,9.15645732964681,0,0,1.7075,2.855,5.065,5.69,5.82,2.92732142857143,3.94685996753247,0,0,1.0875,1.87,2.27,4.065,4.79,1.92339285714286,1.89386646103896,2,75,245,215.204081632653,0,1,0,0,1,7,-1.754174676,-1.754174676,0,0,"LB",8.145,0,0.5,0,0,0.5,1,0.5,1,0.5,3
"483",49410,"Jalen Thompson","FS",6588.81,13.0617198029582,12.3832371757009,0,0.71,1.71,3.5,5.27,6.57,9.15,3.57052505966587,4.65172556102102,0,0.57,1.18,2.13,3.27,4.36,10.53,2.3185853764374,2.04216051568307,420,71,190,262.7,43,13,0,2,56,6.55357142857143,47.296094905,0.844573123303571,47,0.839285714285714,"DB",15.6876428571429,0.102380952380952,0.030952380952381,0,0.00476190476190476,0.133333333333333,9,0.0214285714285714,54,0.128571428571429,1
"484",52272,"Dee Alford","CB",1291.92,14.7384625252152,14.5517475647878,0,0.92,2.28,4.13,5.62,6.82,9.79,4.00530599565082,4.65470316146497,0,0.718,1.27,2.14,3.42,4.63,6.87,2.43750232991612,2.2023863638075,101,72,170,297.741176470588,10,3,0,2,13,5.46153846153846,10.641898236,0.818607556615385,9,0.692307692307692,"DB",12.7912871287129,0.099009900990099,0.0297029702970297,0,0.0198019801980198,0.128712871287129,4,0.0396039603960396,11,0.108910891089109,1
